sample_index,gps_time,time_since_start_s,time_centered_s,strain,detector,strain_abs,strain_sign,strain_sq
977,1187006834.2385254,0.238525390625,-2047.761474609375,-1.6803639909492836e-18,L1,1.6803639909492836e-18,-1.0,2.8236231420790043e-36
978,1187006834.2387695,0.23876953125,-2047.76123046875,-1.6815927742405164e-18,L1,1.6815927742405164e-18,-1.0,2.8277542583779163e-36
979,1187006834.2390137,0.239013671875,-2047.760986328125,-1.6851701999412604e-18,L1,1.6851701999412604e-18,-1.0,2.839798602770068e-36
980,1187006834.2392578,0.2392578125,-2047.7607421875,-1.6831769225398945e-18,L1,1.6831769225398945e-18,-1.0,2.83308455257087e-36
981,1187006834.239502,0.239501953125,-2047.760498046875,-1.692715478015209e-18,L1,1.692715478015209e-18,-1.0,2.8652856895122577e-36
982,1187006834.239746,0.23974609375,-2047.76025390625,-1.6917984801593652e-18,L1,1.6917984801593652e-18,-1.0,2.862182097469538e-36
983,1187006834.2399902,0.239990234375,-2047.760009765625,-1.6890377929848993e-18,L1,1.6890377929848993e-18,-1.0,2.8528486661313e-36
984,1187006834.2402344,0.240234375,-2047.759765625,-1.6923549931651425e-18,L1,1.6923549931651425e-18,-1.0,2.8640654228909894e-36
985,1187006834.2404785,0.240478515625,-2047.759521484375,-1.6819468547470662e-18,L1,1.6819468547470662e-18,-1.0,2.8289452221935485e-36
986,1187006834.240723,0.24072265625,-2047.75927734375,-1.6819120640476637e-18,L1,1.6819120640476637e-18,-1.0,2.8288281911890725e-36
987,1187006834.2409668,0.240966796875,-2047.759033203125,-1.6864252276272196e-18,L1,1.6864252276272196e-18,-1.0,2.8440300483775195e-36
988,1187006834.241211,0.2412109375,-2047.7587890625,-1.6843909565377828e-18,L1,1.6843909565377828e-18,-1.0,2.837172894466267e-36
989,1187006834.241455,0.241455078125,-2047.758544921875,-1.6920402475367962e-18,L1,1.6920402475367962e-18,-1.0,2.8630001992843827e-36
990,1187006834.2416992,0.24169921875,-2047.75830078125,-1.6932112423599823e-18,L1,1.6932112423599823e-18,-1.0,2.8669643112542345e-36
991,1187006834.2419434,0.241943359375,-2047.758056640625,-1.6903770950745393e-18,L1,1.6903770950745393e-18,-1.0,2.857374723552638e-36
992,1187006834.2421875,0.2421875,-2047.7578125,-1.6931819212847401e-18,L1,1.6931819212847401e-18,-1.0,2.866865018565484e-36
993,1187006834.2424316,0.242431640625,-2047.757568359375,-1.6882194851456534e-18,L1,1.6882194851456534e-18,-1.0,2.8500850300254543e-36
994,1187006834.2426758,0.24267578125,-2047.75732421875,-1.6840267077872792e-18,L1,1.6840267077872792e-18,-1.0,2.8359459525408624e-36
995,1187006834.24292,0.242919921875,-2047.757080078125,-1.689049135141161e-18,L1,1.689049135141161e-18,-1.0,2.852886980921104e-36
996,1187006834.243164,0.2431640625,-2047.7568359375,-1.691598816775991e-18,L1,1.691598816775991e-18,-1.0,2.861506556917933e-36
997,1187006834.2434082,0.243408203125,-2047.756591796875,-1.6951441903201714e-18,L1,1.6951441903201714e-18,-1.0,2.873513825976229e-36
998,1187006834.2436523,0.24365234375,-2047.75634765625,-1.7005522036739964e-18,L1,1.7005522036739964e-18,-1.0,2.8918777974204852e-36
999,1187006834.2438965,0.243896484375,-2047.756103515625,-1.6970616787707421e-18,L1,1.6970616787707421e-18,-1.0,2.8800183415521692e-36
1000,1187006834.2441406,0.244140625,-2047.755859375,-1.6986302348888673e-18,L1,1.6986302348888673e-18,-1.0,2.8853446748786084e-36
1001,1187006834.2443848,0.244384765625,-2047.755615234375,-1.6969563042960316e-18,L1,1.6969563042960316e-18,-1.0,2.879660698690046e-36
1002,1187006834.244629,0.24462890625,-2047.75537109375,-1.6885921632101799e-18,L1,1.6885921632101799e-18,-1.0,2.8513434936548357e-36
1003,1187006834.244873,0.244873046875,-2047.755126953125,-1.695489092319713e-18,L1,1.695489092319713e-18,-1.0,2.8746832621751237e-36
1004,1187006834.2451172,0.2451171875,-2047.7548828125,-1.6990012610121752e-18,L1,1.6990012610121752e-18,-1.0,2.8866052849209616e-36
1005,1187006834.245361,0.245361328125,-2047.754638671875,-1.7017772182400428e-18,L1,1.7017772182400428e-18,-1.0,2.8960457005208184e-36
1006,1187006834.2456057,0.24560546875,-2047.75439453125,-1.710291086823456e-18,L1,1.710291086823456e-18,-1.0,2.9250956016677584e-36
1007,1187006834.2458496,0.245849609375,-2047.754150390625,-1.7076627274820021e-18,L1,1.7076627274820021e-18,-1.0,2.9161119908312707e-36
1008,1187006834.2460938,0.24609375,-2047.75390625,-1.7087381529684628e-18,L1,1.7087381529684628e-18,-1.0,2.919786075410073e-36
1009,1187006834.246338,0.246337890625,-2047.753662109375,-1.7091544338671552e-18,L1,1.7091544338671552e-18,-1.0,2.921208878807756e-36
1010,1187006834.246582,0.24658203125,-2047.75341796875,-1.7028056821257373e-18,L1,1.7028056821257373e-18,-1.0,2.899547191079697e-36
1011,1187006834.2468262,0.246826171875,-2047.753173828125,-1.7066956331196713e-18,L1,1.7066956331196713e-18,-1.0,2.9128099841097552e-36
1012,1187006834.2470703,0.2470703125,-2047.7529296875,-1.7112090996711311e-18,L1,1.7112090996711311e-18,-1.0,2.9282365827972826e-36
1013,1187006834.2473145,0.247314453125,-2047.752685546875,-1.7138828119488768e-18,L1,1.7138828119488768e-18,-1.0,2.937394293093789e-36
1014,1187006834.2475586,0.24755859375,-2047.75244140625,-1.7221583110450895e-18,L1,1.7221583110450895e-18,-1.0,2.9658292483016752e-36
1015,1187006834.2478027,0.247802734375,-2047.752197265625,-1.7232209863832411e-18,L1,1.7232209863832411e-18,-1.0,2.9694905679116297e-36
1016,1187006834.2480469,0.248046875,-2047.751953125,-1.7228401364699032e-18,L1,1.7228401364699032e-18,-1.0,2.968178135831634e-36
1017,1187006834.248291,0.248291015625,-2047.751708984375,-1.724660833926498e-18,L1,1.724660833926498e-18,-1.0,2.974454992080044e-36
1018,1187006834.2485352,0.24853515625,-2047.75146484375,-1.7198366673491489e-18,L1,1.7198366673491489e-18,-1.0,2.957838162358627e-36
1019,1187006834.2487793,0.248779296875,-2047.751220703125,-1.72204951242433e-18,L1,1.72204951242433e-18,-1.0,2.9654545232408725e-36
1020,1187006834.2490234,0.2490234375,-2047.7509765625,-1.727643830213331e-18,L1,1.727643830213331e-18,-1.0,2.984753204074189e-36
1021,1187006834.2492676,0.249267578125,-2047.750732421875,-1.7301929197111813e-18,L1,1.7301929197111813e-18,-1.0,2.9935675394187023e-36
1022,1187006834.2495117,0.24951171875,-2047.75048828125,-1.7385448514501488e-18,L1,1.7385448514501488e-18,-1.0,3.0225382005038195e-36
1023,1187006834.249756,0.249755859375,-2047.750244140625,-1.743146670518713e-18,L1,1.743146670518713e-18,-1.0,3.038560314940475e-36
1024,1187006834.25,0.25,-2047.75,-1.743528214046316e-18,L1,1.743528214046316e-18,-1.0,3.039890633175537e-36
1025,1187006834.250244,0.250244140625,-2047.749755859375,-1.743102117264436e-18,L1,1.743102117264436e-18,-1.0,3.03840499121176e-36
1026,1187006834.2504883,0.25048828125,-2047.74951171875,-1.7396111226020737e-18,L1,1.7396111226020737e-18,-1.0,3.026246857880847e-36
1027,1187006834.2507324,0.250732421875,-2047.749267578125,-1.7404279669801562e-18,L1,1.7404279669801562e-18,-1.0,3.02908950824668e-36
1028,1187006834.2509766,0.2509765625,-2047.7490234375,-1.7457795627713925e-18,L1,1.7457795627713925e-18,-1.0,3.047746281790274e-36
1029,1187006834.2512207,0.251220703125,-2047.748779296875,-1.7517600025642625e-18,L1,1.7517600025642625e-18,-1.0,3.068663106583945e-36
1030,1187006834.2514648,0.25146484375,-2047.74853515625,-1.759279432902387e-18,L1,1.759279432902387e-18,-1.0,3.095064123033345e-36
1031,1187006834.251709,0.251708984375,-2047.748291015625,-1.764056812163456e-18,L1,1.764056812163456e-18,-1.0,3.111896436540295e-36
1032,1187006834.2519531,0.251953125,-2047.748046875,-1.7666340295432872e-18,L1,1.7666340295432872e-18,-1.0,3.1209957943403525e-36
1033,1187006834.2521973,0.252197265625,-2047.747802734375,-1.767323715295177e-18,L1,1.767323715295177e-18,-1.0,3.123433114644748e-36
1034,1187006834.2524414,0.25244140625,-2047.74755859375,-1.763104486417535e-18,L1,1.763104486417535e-18,-1.0,3.108537430025639e-36
1035,1187006834.2526855,0.252685546875,-2047.747314453125,-1.766416416036456e-18,L1,1.766416416036456e-18,-1.0,3.120226954843078e-36
1036,1187006834.2529297,0.2529296875,-2047.7470703125,-1.7706589557846984e-18,L1,1.7706589557846984e-18,-1.0,3.1352331377005593e-36
1037,1187006834.2531738,0.253173828125,-2047.746826171875,-1.7740476354248862e-18,L1,1.7740476354248862e-18,-1.0,3.14724501275663e-36
1038,1187006834.253418,0.25341796875,-2047.74658203125,-1.783864089534234e-18,L1,1.783864089534234e-18,-1.0,3.182171089929802e-36
1039,1187006834.253662,0.253662109375,-2047.746337890625,-1.7869174339168813e-18,L1,1.7869174339168813e-18,-1.0,3.1930739156360915e-36
1040,1187006834.2539062,0.25390625,-2047.74609375,-1.793358558207351e-18,L1,1.793358558207351e-18,-1.0,3.216134918295549e-36
1041,1187006834.2541504,0.254150390625,-2047.745849609375,-1.7949226245376974e-18,L1,1.7949226245376974e-18,-1.0,3.221747228077296e-36
1042,1187006834.2543943,0.25439453125,-2047.74560546875,-1.787661145506499e-18,L1,1.787661145506499e-18,-1.0,3.195732371153608e-36
1043,1187006834.254639,0.254638671875,-2047.745361328125,-1.794666758628386e-18,L1,1.794666758628386e-18,-1.0,3.220828774525717e-36
1044,1187006834.2548828,0.2548828125,-2047.7451171875,-1.7977261721462965e-18,L1,1.7977261721462965e-18,-1.0,3.231819390019776e-36
1045,1187006834.255127,0.255126953125,-2047.744873046875,-1.8000740936369984e-18,L1,1.8000740936369984e-18,-1.0,3.2402667425830614e-36
1046,1187006834.255371,0.25537109375,-2047.74462890625,-1.813328299560596e-18,L1,1.813328299560596e-18,-1.0,3.288159521987323e-36
1047,1187006834.2556152,0.255615234375,-2047.744384765625,-1.8164182885581977e-18,L1,1.8164182885581977e-18,-1.0,3.299375399008692e-36
1048,1187006834.2558594,0.255859375,-2047.744140625,-1.8211871486497664e-18,L1,1.8211871486497664e-18,-1.0,3.3167226304070664e-36
1049,1187006834.2561035,0.256103515625,-2047.743896484375,-1.8257116923176392e-18,L1,1.8257116923176392e-18,-1.0,3.333223183465338e-36
1050,1187006834.2563477,0.25634765625,-2047.74365234375,-1.8176896799821054e-18,L1,1.8176896799821054e-18,-1.0,3.3039957727134486e-36
1051,1187006834.2565918,0.256591796875,-2047.743408203125,-1.821359857554394e-18,L1,1.821359857554394e-18,-1.0,3.317351730710563e-36
1052,1187006834.256836,0.2568359375,-2047.7431640625,-1.8273076588591417e-18,L1,1.8273076588591417e-18,-1.0,3.339053280125277e-36
1053,1187006834.25708,0.257080078125,-2047.742919921875,-1.828128468911312e-18,L1,1.828128468911312e-18,-1.0,3.342053698844017e-36
1054,1187006834.2573242,0.25732421875,-2047.74267578125,-1.8411032724901333e-18,L1,1.8411032724901333e-18,-1.0,3.389661259973878e-36
1055,1187006834.2575684,0.257568359375,-2047.742431640625,-1.848282544309181e-18,L1,1.848282544309181e-18,-1.0,3.416148363598021e-36
1056,1187006834.2578125,0.2578125,-2047.7421875,-1.84930690677964e-18,L1,1.84930690677964e-18,-1.0,3.41993603546288e-36
1057,1187006834.2580566,0.258056640625,-2047.741943359375,-1.857406930728362e-18,L1,1.857406930728362e-18,-1.0,3.449960506317754e-36
1058,1187006834.2583008,0.25830078125,-2047.74169921875,-1.8530184999488927e-18,L1,1.8530184999488927e-18,-1.0,3.433677561152843e-36
1059,1187006834.258545,0.258544921875,-2047.741455078125,-1.850110714339249e-18,L1,1.850110714339249e-18,-1.0,3.422909655312886e-36
1060,1187006834.258789,0.2587890625,-2047.7412109375,-1.861506430862756e-18,L1,1.861506430862756e-18,-1.0,3.465206192143397e-36
1061,1187006834.2590332,0.259033203125,-2047.740966796875,-1.860008241396069e-18,L1,1.860008241396069e-18,-1.0,3.459630658061297e-36
1062,1187006834.259277,0.25927734375,-2047.74072265625,-1.8677282630159255e-18,L1,1.8677282630159255e-18,-1.0,3.488408864468486e-36
1063,1187006834.2595215,0.259521484375,-2047.740478515625,-1.881249778592733e-18,L1,1.881249778592733e-18,-1.0,3.539100729455207e-36
1064,1187006834.2597656,0.259765625,-2047.740234375,-1.8782843249777133e-18,L1,1.8782843249777133e-18,-1.0,3.527952005456984e-36
1065,1187006834.2600098,0.260009765625,-2047.739990234375,-1.8871370038384922e-18,L1,1.8871370038384922e-18,-1.0,3.5612860712565213e-36
1066,1187006834.260254,0.26025390625,-2047.73974609375,-1.8861182983864444e-18,L1,1.8861182983864444e-18,-1.0,3.5574422355081766e-36
1067,1187006834.260498,0.260498046875,-2047.739501953125,-1.880565582444887e-18,L1,1.880565582444887e-18,-1.0,3.536526909876278e-36
1068,1187006834.2607422,0.2607421875,-2047.7392578125,-1.8930692871667817e-18,L1,1.8930692871667817e-18,-1.0,3.5837113260141467e-36
1069,1187006834.2609863,0.260986328125,-2047.739013671875,-1.8909612803098004e-18,L1,1.8909612803098004e-18,-1.0,3.575734563630879e-36
1070,1187006834.2612305,0.26123046875,-2047.73876953125,-1.8974533163311872e-18,L1,1.8974533163311872e-18,-1.0,3.600329087656221e-36
1071,1187006834.2614746,0.261474609375,-2047.738525390625,-1.915690132622693e-18,L1,1.915690132622693e-18,-1.0,3.669868684227951e-36
1072,1187006834.2617188,0.26171875,-2047.73828125,-1.9128235247548454e-18,L1,1.9128235247548454e-18,-1.0,3.6588938368555514e-36
1073,1187006834.261963,0.261962890625,-2047.738037109375,-1.917136533986292e-18,L1,1.917136533986292e-18,-1.0,3.675412489944973e-36
1074,1187006834.262207,0.26220703125,-2047.73779296875,-1.9211848096698976e-18,L1,1.9211848096698976e-18,-1.0,3.6909510729063597e-36
1075,1187006834.2624512,0.262451171875,-2047.737548828125,-1.9114842434790764e-18,L1,1.9114842434790764e-18,-1.0,3.653772013068777e-36
1076,1187006834.2626953,0.2626953125,-2047.7373046875,-1.920445180906424e-18,L1,1.920445180906424e-18,-1.0,3.688109692866708e-36
1077,1187006834.2629397,0.262939453125,-2047.737060546875,-1.925572202799299e-18,L1,1.925572202799299e-18,-1.0,3.707828308193344e-36
1078,1187006834.2631836,0.26318359375,-2047.73681640625,-1.9250284871586658e-18,L1,1.9250284871586658e-18,-1.0,3.705734676372381e-36
1079,1187006834.2634275,0.263427734375,-2047.736572265625,-1.9427501501435536e-18,L1,1.9427501501435536e-18,-1.0,3.7742781458828e-36
1080,1187006834.263672,0.263671875,-2047.736328125,-1.946391867809501e-18,L1,1.946391867809501e-18,-1.0,3.788441303074959e-36
1081,1187006834.263916,0.263916015625,-2047.736083984375,-1.946355074321351e-18,L1,1.946355074321351e-18,-1.0,3.7882980753364704e-36
1082,1187006834.2641602,0.26416015625,-2047.73583984375,-1.9543601388835323e-18,L1,1.9543601388835323e-18,-1.0,3.819523552456858e-36
1083,1187006834.2644043,0.264404296875,-2047.735595703125,-1.9459139926000466e-18,L1,1.9459139926000466e-18,-1.0,3.786581266596654e-36
1084,1187006834.2646484,0.2646484375,-2047.7353515625,-1.94842827498546e-18,L1,1.94842827498546e-18,-1.0,3.796372742762814e-36
1085,1187006834.2648926,0.264892578125,-2047.735107421875,-1.959439395991644e-18,L1,1.959439395991644e-18,-1.0,3.839402746564099e-36
1086,1187006834.2651367,0.26513671875,-2047.73486328125,-1.956978589437829e-18,L1,1.956978589437829e-18,-1.0,3.829765199518075e-36
1087,1187006834.2653809,0.265380859375,-2047.734619140625,-1.967960097765435e-18,L1,1.967960097765435e-18,-1.0,3.8728669463969395e-36
1088,1187006834.265625,0.265625,-2047.734375,-1.978306056884205e-18,L1,1.978306056884205e-18,-1.0,3.9136948547047314e-36
1089,1187006834.2658691,0.265869140625,-2047.734130859375,-1.974828695089528e-18,L1,1.974828695089528e-18,-1.0,3.899948374949007e-36
1090,1187006834.2661133,0.26611328125,-2047.73388671875,-1.9804926954541226e-18,L1,1.9804926954541226e-18,-1.0,3.9223513167471344e-36
1091,1187006834.2663574,0.266357421875,-2047.733642578125,-1.9781301239127733e-18,L1,1.9781301239127733e-18,-1.0,3.912998787131164e-36
1092,1187006834.2666016,0.2666015625,-2047.7333984375,-1.9749042006164322e-18,L1,1.9749042006164322e-18,-1.0,3.9002466016124295e-36
1093,1187006834.2668457,0.266845703125,-2047.733154296875,-1.985474356620841e-18,L1,1.985474356620841e-18,-1.0,3.942108420798943e-36
1094,1187006834.2670898,0.26708984375,-2047.73291015625,-1.9862304442269986e-18,L1,1.9862304442269986e-18,-1.0,3.9451113775741796e-36
1095,1187006834.267334,0.267333984375,-2047.732666015625,-1.9950604292149204e-18,L1,1.9950604292149204e-18,-1.0,3.9802661162192224e-36
1096,1187006834.267578,0.267578125,-2047.732421875,-2.0082950668186407e-18,L1,2.0082950668186407e-18,-1.0,4.033249075408088e-36
1097,1187006834.2678225,0.267822265625,-2047.732177734375,-2.003366982742472e-18,L1,2.003366982742472e-18,-1.0,4.0134792675426746e-36
1098,1187006834.2680664,0.26806640625,-2047.73193359375,-2.006179874768771e-18,L1,2.006179874768771e-18,-1.0,4.0247576899272407e-36
1099,1187006834.2683103,0.268310546875,-2047.731689453125,-2.007546309950436e-18,L1,2.007546309950436e-18,-1.0,4.030242186595612e-36
1100,1187006834.2685547,0.2685546875,-2047.7314453125,-2.0007934468389917e-18,L1,2.0007934468389917e-18,-1.0,4.0031744169138514e-36
1101,1187006834.2687988,0.268798828125,-2047.731201171875,-2.0080894923186844e-18,L1,2.0080894923186844e-18,-1.0,4.032423409160712e-36
1102,1187006834.269043,0.26904296875,-2047.73095703125,-2.0114778192247494e-18,L1,2.0114778192247494e-18,-1.0,4.0460430172331535e-36
1103,1187006834.269287,0.269287109375,-2047.730712890625,-2.016054650563204e-18,L1,2.016054650563204e-18,-1.0,4.064476354057523e-36
1104,1187006834.2695312,0.26953125,-2047.73046875,-2.0303460029590282e-18,L1,2.0303460029590282e-18,-1.0,4.122304891731702e-36
1105,1187006834.2697754,0.269775390625,-2047.730224609375,-2.029236555305092e-18,L1,2.029236555305092e-18,-1.0,4.117800997386476e-36
1106,1187006834.2700195,0.27001953125,-2047.72998046875,-2.0290801723585812e-18,L1,2.0290801723585812e-18,-1.0,4.117166345858728e-36
1107,1187006834.2702637,0.270263671875,-2047.729736328125,-2.032518090955227e-18,L1,2.032518090955227e-18,-1.0,4.13112979006028e-36
1108,1187006834.2705078,0.2705078125,-2047.7294921875,-2.0265072678778675e-18,L1,2.0265072678778675e-18,-1.0,4.106731706761819e-36
1109,1187006834.270752,0.270751953125,-2047.729248046875,-2.0299312826366294e-18,L1,2.0299312826366294e-18,-1.0,4.120621012226792e-36
1110,1187006834.270996,0.27099609375,-2047.72900390625,-2.0336099165221133e-18,L1,2.0336099165221133e-18,-1.0,4.135569292577077e-36
1111,1187006834.2712402,0.271240234375,-2047.728759765625,-2.0378444368135734e-18,L1,2.0378444368135734e-18,-1.0,4.1528099486520294e-36
1112,1187006834.2714844,0.271484375,-2047.728515625,-2.04883927844354e-18,L1,2.04883927844354e-18,-1.0,4.1977423888930446e-36
1113,1187006834.2717285,0.271728515625,-2047.728271484375,-2.0501590011443722e-18,L1,2.0501590011443722e-18,-1.0,4.20315192997329e-36
1114,1187006834.271973,0.27197265625,-2047.72802734375,-2.048328269009716e-18,L1,2.048328269009716e-18,-1.0,4.19564869762434e-36
1115,1187006834.2722168,0.272216796875,-2047.727783203125,-2.0474492827937642e-18,L1,2.0474492827937642e-18,-1.0,4.192048565612699e-36
1116,1187006834.272461,0.2724609375,-2047.7275390625,-2.04635585812279e-18,L1,2.04635585812279e-18,-1.0,4.18757229807346e-36
1117,1187006834.272705,0.272705078125,-2047.727294921875,-2.046604162003041e-18,L1,2.046604162003041e-18,-1.0,4.1885885959281695e-36
1118,1187006834.2729492,0.27294921875,-2047.72705078125,-2.0489768551644253e-18,L1,2.0489768551644253e-18,-1.0,4.198306152999498e-36
1119,1187006834.2731934,0.273193359375,-2047.726806640625,-2.056435647894734e-18,L1,2.056435647894734e-18,-1.0,4.2289275739322345e-36
1120,1187006834.2734375,0.2734375,-2047.7265625,-2.062866545127806e-18,L1,2.062866545127806e-18,-1.0,4.25541838300753e-36
1121,1187006834.2736816,0.273681640625,-2047.726318359375,-2.0661959887567163e-18,L1,2.0661959887567163e-18,-1.0,4.269165863954343e-36
1122,1187006834.2739258,0.27392578125,-2047.72607421875,-2.066749930378611e-18,L1,2.066749930378611e-18,-1.0,4.2714552747199935e-36
1123,1187006834.27417,0.274169921875,-2047.725830078125,-2.0627714195705466e-18,L1,2.0627714195705466e-18,-1.0,4.255025929397088e-36
1124,1187006834.274414,0.2744140625,-2047.7255859375,-2.0598621730785595e-18,L1,2.0598621730785595e-18,-1.0,4.2430321720799263e-36
1125,1187006834.2746582,0.274658203125,-2047.725341796875,-2.060803374186291e-18,L1,2.060803374186291e-18,-1.0,4.246910547057601e-36
1126,1187006834.2749023,0.27490234375,-2047.72509765625,-2.059744032206541e-18,L1,2.059744032206541e-18,-1.0,4.242545478210459e-36
1127,1187006834.2751465,0.275146484375,-2047.724853515625,-2.063954552185288e-18,L1,2.063954552185288e-18,-1.0,4.259908393486373e-36
1128,1187006834.2753906,0.275390625,-2047.724609375,-2.0733039190644715e-18,L1,2.0733039190644715e-18,-1.0,4.298589140808096e-36
1129,1187006834.2756348,0.275634765625,-2047.724365234375,-2.074804076489801e-18,L1,2.074804076489801e-18,-1.0,4.304811955818696e-36
1130,1187006834.275879,0.27587890625,-2047.72412109375,-2.075758030257511e-18,L1,2.075758030257511e-18,-1.0,4.308771400178542e-36
1131,1187006834.276123,0.276123046875,-2047.723876953125,-2.0734134456758426e-18,L1,2.0734134456758426e-18,-1.0,4.2990433167093694e-36
1132,1187006834.2763672,0.2763671875,-2047.7236328125,-2.0693401569197698e-18,L1,2.0693401569197698e-18,-1.0,4.2821686850407374e-36
1133,1187006834.276611,0.276611328125,-2047.723388671875,-2.070083570267724e-18,L1,2.070083570267724e-18,-1.0,4.2852459878923657e-36
1134,1187006834.2768557,0.27685546875,-2047.72314453125,-2.0667336850961667e-18,L1,2.0667336850961667e-18,-1.0,4.27138812511118e-36
1135,1187006834.2770996,0.277099609375,-2047.722900390625,-2.071225225866073e-18,L1,2.071225225866073e-18,-1.0,4.289973936263964e-36
1136,1187006834.2773438,0.27734375,-2047.72265625,-2.0801309588198947e-18,L1,2.0801309588198947e-18,-1.0,4.3269448058409726e-36
1137,1187006834.277588,0.277587890625,-2047.722412109375,-2.077915047418155e-18,L1,2.077915047418155e-18,-1.0,4.3177309442867934e-36
1138,1187006834.277832,0.27783203125,-2047.72216796875,-2.0781553406268442e-18,L1,2.0781553406268442e-18,-1.0,4.318729619775874e-36
1139,1187006834.2780762,0.278076171875,-2047.721923828125,-2.0782814068603405e-18,L1,2.0782814068603405e-18,-1.0,4.319253606101397e-36
1140,1187006834.2783203,0.2783203125,-2047.7216796875,-2.0713523932518882e-18,L1,2.0713523932518882e-18,-1.0,4.290500737030325e-36
1141,1187006834.2785645,0.278564453125,-2047.721435546875,-2.0713733423124985e-18,L1,2.0713733423124985e-18,-1.0,4.290587523242851e-36
1142,1187006834.2788086,0.27880859375,-2047.72119140625,-2.069015646806489e-18,L1,2.069015646806489e-18,-1.0,4.2808257467300745e-36
1143,1187006834.2790527,0.279052734375,-2047.720947265625,-2.0696611097471546e-18,L1,2.0696611097471546e-18,-1.0,4.283497109199822e-36
1144,1187006834.2792969,0.279296875,-2047.720703125,-2.081952397267886e-18,L1,2.081952397267886e-18,-1.0,4.3345257844894975e-36
1145,1187006834.279541,0.279541015625,-2047.720458984375,-2.0795518490280376e-18,L1,2.0795518490280376e-18,-1.0,4.3245358927959293e-36
1146,1187006834.2797852,0.27978515625,-2047.72021484375,-2.0768209899066254e-18,L1,2.0768209899066254e-18,-1.0,4.313185424116735e-36
1147,1187006834.2800293,0.280029296875,-2047.719970703125,-2.0808923834106057e-18,L1,2.0808923834106057e-18,-1.0,4.330113111336271e-36
1148,1187006834.2802734,0.2802734375,-2047.7197265625,-2.0691970952737722e-18,L1,2.0691970952737722e-18,-1.0,4.281576619089415e-36
1149,1187006834.2805176,0.280517578125,-2047.719482421875,-2.0667768578603532e-18,L1,2.0667768578603532e-18,-1.0,4.271566580187113e-36
1150,1187006834.2807617,0.28076171875,-2047.71923828125,-2.069535328064624e-18,L1,2.069535328064624e-18,-1.0,4.282976474107552e-36
1151,1187006834.281006,0.281005859375,-2047.718994140625,-2.061459567961373e-18,L1,2.061459567961373e-18,-1.0,4.24961555033949e-36
1152,1187006834.28125,0.28125,-2047.71875,-2.0726477076623512e-18,L1,2.0726477076623512e-18,-1.0,4.295868520077999e-36
1153,1187006834.281494,0.281494140625,-2047.718505859375,-2.076535912367075e-18,L1,2.076535912367075e-18,-1.0,4.312001395350161e-36
1154,1187006834.2817383,0.28173828125,-2047.71826171875,-2.0675494727531623e-18,L1,2.0675494727531623e-18,-1.0,4.27476082228188e-36
1155,1187006834.2819824,0.281982421875,-2047.718017578125,-2.0755984648302373e-18,L1,2.0755984648302373e-18,-1.0,4.308108987205638e-36
1156,1187006834.2822266,0.2822265625,-2047.7177734375,-2.065311834642761e-18,L1,2.065311834642761e-18,-1.0,4.265512974315448e-36
1157,1187006834.2824707,0.282470703125,-2047.717529296875,-2.0561901596402574e-18,L1,2.0561901596402574e-18,-1.0,4.227917972601427e-36
1158,1187006834.2827148,0.28271484375,-2047.71728515625,-2.0645051915946416e-18,L1,2.0645051915946416e-18,-1.0,4.262181686121228e-36
1159,1187006834.282959,0.282958984375,-2047.717041015625,-2.0553100039441122e-18,L1,2.0553100039441122e-18,-1.0,4.2242992123127466e-36
1160,1187006834.2832031,0.283203125,-2047.716796875,-2.0607347164236938e-18,L1,2.0607347164236938e-18,-1.0,4.2466275714738414e-36
1161,1187006834.2834473,0.283447265625,-2047.716552734375,-2.068207701924132e-18,L1,2.068207701924132e-18,-1.0,4.2774830982982977e-36
1162,1187006834.2836914,0.28369140625,-2047.71630859375,-2.0556658682729825e-18,L1,2.0556658682729825e-18,-1.0,4.225762161982515e-36
1163,1187006834.2839355,0.283935546875,-2047.716064453125,-2.060584524768214e-18,L1,2.060584524768214e-18,-1.0,4.246008583714246e-36
1164,1187006834.2841797,0.2841796875,-2047.7158203125,-2.055827677958625e-18,L1,2.055827677958625e-18,-1.0,4.226427441460752e-36
1165,1187006834.2844238,0.284423828125,-2047.715576171875,-2.0428049124735586e-18,L1,2.0428049124735586e-18,-1.0,4.173051910426104e-36
1166,1187006834.284668,0.28466796875,-2047.71533203125,-2.0506685024566632e-18,L1,2.0506685024566632e-18,-1.0,4.205241306967854e-36
1167,1187006834.284912,0.284912109375,-2047.715087890625,-2.042924790385977e-18,L1,2.042924790385977e-18,-1.0,4.1735416991735883e-36
1168,1187006834.2851562,0.28515625,-2047.71484375,-2.041191934194729e-18,L1,2.041191934194729e-18,-1.0,4.166464512221619e-36
1169,1187006834.2854004,0.285400390625,-2047.714599609375,-2.055162935654827e-18,L1,2.055162935654827e-18,-1.0,4.223694692089367e-36
1170,1187006834.2856443,0.28564453125,-2047.71435546875,-2.0436464398672672e-18,L1,2.0436464398672672e-18,-1.0,4.176490771182156e-36
1171,1187006834.285889,0.285888671875,-2047.714111328125,-2.044012218099054e-18,L1,2.044012218099054e-18,-1.0,4.177985947738216e-36
1172,1187006834.2861328,0.2861328125,-2047.7138671875,-2.0468708794467804e-18,L1,2.0468708794467804e-18,-1.0,4.189680397127237e-36
