sample_index,gps_time,time_since_start_s,time_centered_s,strain,detector,strain_abs,strain_sign,strain_sq
1510,1187006834.3686523,0.36865234375,-2047.63134765625,-1.6357975765365329e-18,V1,1.6357975765365329e-18,-1.0,2.6758337114027943e-36
1511,1187006834.3688965,0.368896484375,-2047.631103515625,-1.6105530897819265e-18,V1,1.6105530897819265e-18,-1.0,2.5938812550061097e-36
1512,1187006834.3691406,0.369140625,-2047.630859375,-1.6073212895548325e-18,V1,1.6073212895548325e-18,-1.0,2.5834817278562095e-36
1513,1187006834.3693848,0.369384765625,-2047.630615234375,-1.6042156716308429e-18,V1,1.6042156716308429e-18,-1.0,2.573507921105996e-36
1514,1187006834.369629,0.36962890625,-2047.63037109375,-1.5783209923425717e-18,V1,1.5783209923425717e-18,-1.0,2.49109715486924e-36
1515,1187006834.369873,0.369873046875,-2047.630126953125,-1.5961449464878904e-18,V1,1.5961449464878904e-18,-1.0,2.5476786901988303e-36
1516,1187006834.3701172,0.3701171875,-2047.6298828125,-1.542928248706182e-18,V1,1.542928248706182e-18,-1.0,2.380627580655526e-36
1517,1187006834.370361,0.370361328125,-2047.629638671875,-1.5630831043749313e-18,V1,1.5630831043749313e-18,-1.0,2.4432287911823725e-36
1518,1187006834.3706057,0.37060546875,-2047.62939453125,-1.5224554489918216e-18,V1,1.5224554489918216e-18,-1.0,2.317870594164889e-36
1519,1187006834.3708496,0.370849609375,-2047.629150390625,-1.5532552186777485e-18,V1,1.5532552186777485e-18,-1.0,2.4126017743496597e-36
1520,1187006834.3710938,0.37109375,-2047.62890625,-1.5085832053699764e-18,V1,1.5085832053699764e-18,-1.0,2.275823287524352e-36
1521,1187006834.371338,0.371337890625,-2047.628662109375,-1.5207445871067905e-18,V1,1.5207445871067905e-18,-1.0,2.3126640992146027e-36
1522,1187006834.371582,0.37158203125,-2047.62841796875,-1.5002339988273092e-18,V1,1.5002339988273092e-18,-1.0,2.250702051237379e-36
1523,1187006834.3718262,0.371826171875,-2047.628173828125,-1.504644865233788e-18,V1,1.504644865233788e-18,-1.0,2.2639561704744043e-36
1524,1187006834.3720703,0.3720703125,-2047.6279296875,-1.4941986315640962e-18,V1,1.4941986315640962e-18,-1.0,2.2326295505680176e-36
1525,1187006834.3723145,0.372314453125,-2047.627685546875,-1.4593620314132364e-18,V1,1.4593620314132364e-18,-1.0,2.129737538730568e-36
1526,1187006834.3725586,0.37255859375,-2047.62744140625,-1.471721527346039e-18,V1,1.471721527346039e-18,-1.0,2.165964254053758e-36
1527,1187006834.3728027,0.372802734375,-2047.627197265625,-1.4440578772237348e-18,V1,1.4440578772237348e-18,-1.0,2.085303152771919e-36
1528,1187006834.3730469,0.373046875,-2047.626953125,-1.4476153107521945e-18,V1,1.4476153107521945e-18,-1.0,2.0955900879241728e-36
1529,1187006834.373291,0.373291015625,-2047.626708984375,-1.3899843220169202e-18,V1,1.3899843220169202e-18,-1.0,1.932056415452837e-36
1530,1187006834.3735352,0.37353515625,-2047.62646484375,-1.4097217711056808e-18,V1,1.4097217711056808e-18,-1.0,1.9873154719293378e-36
1531,1187006834.3737793,0.373779296875,-2047.626220703125,-1.3661286241254501e-18,V1,1.3661286241254501e-18,-1.0,1.8663074176548958e-36
1532,1187006834.3740234,0.3740234375,-2047.6259765625,-1.3792236148298625e-18,V1,1.3792236148298625e-18,-1.0,1.902257779704353e-36
1533,1187006834.3742676,0.374267578125,-2047.625732421875,-1.3409720647850738e-18,V1,1.3409720647850738e-18,-1.0,1.7982060785339442e-36
1534,1187006834.3745117,0.37451171875,-2047.62548828125,-1.3564905480936208e-18,V1,1.3564905480936208e-18,-1.0,1.840066607067332e-36
1535,1187006834.374756,0.374755859375,-2047.625244140625,-1.3403049612204453e-18,V1,1.3403049612204453e-18,-1.0,1.7964173890721393e-36
1536,1187006834.375,0.375,-2047.625,-1.3263784874934724e-18,V1,1.3263784874934724e-18,-1.0,1.7592798920854716e-36
1537,1187006834.375244,0.375244140625,-2047.624755859375,-1.3224631058909891e-18,V1,1.3224631058909891e-18,-1.0,1.748908666442841e-36
1538,1187006834.3754883,0.37548828125,-2047.62451171875,-1.2873797333748433e-18,V1,1.2873797333748433e-18,-1.0,1.6573465779042826e-36
1539,1187006834.3757324,0.375732421875,-2047.624267578125,-1.2950947695186421e-18,V1,1.2950947695186421e-18,-1.0,1.6772704620345447e-36
1540,1187006834.3759766,0.3759765625,-2047.6240234375,-1.2425133542325473e-18,V1,1.2425133542325473e-18,-1.0,1.5438394354462158e-36
1541,1187006834.3762207,0.376220703125,-2047.623779296875,-1.260371204029458e-18,V1,1.260371204029458e-18,-1.0,1.5885355719466656e-36
1542,1187006834.3764648,0.37646484375,-2047.62353515625,-1.1998441164220373e-18,V1,1.1998441164220373e-18,-1.0,1.4396259037125794e-36
1543,1187006834.376709,0.376708984375,-2047.623291015625,-1.203715458609248e-18,V1,1.203715458609248e-18,-1.0,1.4489309052948724e-36
1544,1187006834.3769531,0.376953125,-2047.623046875,-1.1540309022462845e-18,V1,1.1540309022462845e-18,-1.0,1.3317873233393736e-36
1545,1187006834.3771973,0.377197265625,-2047.622802734375,-1.1739640779077529e-18,V1,1.1739640779077529e-18,-1.0,1.3781916562178005e-36
1546,1187006834.3774414,0.37744140625,-2047.62255859375,-1.1477733978759477e-18,V1,1.1477733978759477e-18,-1.0,1.3173837728716985e-36
1547,1187006834.3776855,0.377685546875,-2047.622314453125,-1.1202713086031881e-18,V1,1.1202713086031881e-18,-1.0,1.2550078048794996e-36
1548,1187006834.3779297,0.3779296875,-2047.6220703125,-1.1125452130529577e-18,V1,1.1125452130529577e-18,-1.0,1.2377568510870511e-36
1549,1187006834.3781738,0.378173828125,-2047.621826171875,-1.0995629964704384e-18,V1,1.0995629964704384e-18,-1.0,1.2090387832070492e-36
1550,1187006834.378418,0.37841796875,-2047.62158203125,-1.098835320926393e-18,V1,1.098835320926393e-18,-1.0,1.2074390625154092e-36
1551,1187006834.378662,0.378662109375,-2047.621337890625,-1.0373455861628836e-18,V1,1.0373455861628836e-18,-1.0,1.0760858651316166e-36
1552,1187006834.3789062,0.37890625,-2047.62109375,-1.0533831649236116e-18,V1,1.0533831649236116e-18,-1.0,1.1096160921444848e-36
1553,1187006834.3791504,0.379150390625,-2047.620849609375,-1.0181727546464773e-18,V1,1.0181727546464773e-18,-1.0,1.0366757583043957e-36
1554,1187006834.3793943,0.37939453125,-2047.62060546875,-1.0164433949976933e-18,V1,1.0164433949976933e-18,-1.0,1.0331571752344369e-36
1555,1187006834.379639,0.379638671875,-2047.620361328125,-9.443731355949753e-19,V1,9.443731355949753e-19,-1.0,8.918406192334853e-37
1556,1187006834.3798828,0.3798828125,-2047.6201171875,-9.555457243573358e-19,V1,9.555457243573358e-19,-1.0,9.130676313375857e-37
1557,1187006834.380127,0.380126953125,-2047.619873046875,-9.123061602518997e-19,V1,9.123061602518997e-19,-1.0,8.32302530033565e-37
1558,1187006834.380371,0.38037109375,-2047.61962890625,-8.967723140473436e-19,V1,8.967723140473436e-19,-1.0,8.042005832418275e-37
1559,1187006834.3806152,0.380615234375,-2047.619384765625,-8.745461290936244e-19,V1,8.745461290936244e-19,-1.0,7.648309319126424e-37
1560,1187006834.3808594,0.380859375,-2047.619140625,-8.681762736891706e-19,V1,8.681762736891706e-19,-1.0,7.537300421968135e-37
1561,1187006834.3811035,0.381103515625,-2047.618896484375,-8.499781498196809e-19,V1,8.499781498196809e-19,-1.0,7.224628551708877e-37
1562,1187006834.3813477,0.38134765625,-2047.61865234375,-8.097822168907537e-19,V1,8.097822168907537e-19,-1.0,6.557472387925037e-37
1563,1187006834.3815918,0.381591796875,-2047.618408203125,-8.329869401856895e-19,V1,8.329869401856895e-19,-1.0,6.938672425199175e-37
1564,1187006834.381836,0.3818359375,-2047.6181640625,-7.653500742006421e-19,V1,7.653500742006421e-19,-1.0,5.857607360789282e-37
1565,1187006834.38208,0.382080078125,-2047.617919921875,-7.708497652674965e-19,V1,7.708497652674965e-19,-1.0,5.942093606129545e-37
1566,1187006834.3823242,0.38232421875,-2047.61767578125,-7.132106931081063e-19,V1,7.132106931081063e-19,-1.0,5.086694927637454e-37
1567,1187006834.3825684,0.382568359375,-2047.617431640625,-7.22089626513059e-19,V1,7.22089626513059e-19,-1.0,5.214134287177689e-37
1568,1187006834.3828125,0.3828125,-2047.6171875,-6.601683004949645e-19,V1,6.601683004949645e-19,-1.0,4.358221849784098e-37
1569,1187006834.3830566,0.383056640625,-2047.616943359375,-6.354259677818566e-19,V1,6.354259677818566e-19,-1.0,4.037661605315089e-37
1570,1187006834.3833008,0.38330078125,-2047.61669921875,-5.920354947961877e-19,V1,5.920354947961877e-19,-1.0,3.5050602709856664e-37
1571,1187006834.383545,0.383544921875,-2047.616455078125,-5.812453255538657e-19,V1,5.812453255538657e-19,-1.0,3.378461284782193e-37
1572,1187006834.383789,0.3837890625,-2047.6162109375,-5.601559951926061e-19,V1,5.601559951926061e-19,-1.0,3.137747389502188e-37
1573,1187006834.3840332,0.384033203125,-2047.615966796875,-5.137651025235583e-19,V1,5.137651025235583e-19,-1.0,2.639545805710424e-37
1574,1187006834.384277,0.38427734375,-2047.61572265625,-5.180600835440571e-19,V1,5.180600835440571e-19,-1.0,2.6838625016167543e-37
1575,1187006834.3845215,0.384521484375,-2047.615478515625,-4.713048174802425e-19,V1,4.713048174802425e-19,-1.0,2.221282309800847e-37
1576,1187006834.3847656,0.384765625,-2047.615234375,-4.810913623709272e-19,V1,4.810913623709272e-19,-1.0,2.3144889894791465e-37
1577,1187006834.3850098,0.385009765625,-2047.614990234375,-4.029345145088952e-19,V1,4.029345145088952e-19,-1.0,1.6235622298251908e-37
1578,1187006834.385254,0.38525390625,-2047.61474609375,-4.165825520950324e-19,V1,4.165825520950324e-19,-1.0,1.735410227100104e-37
1579,1187006834.385498,0.385498046875,-2047.614501953125,-3.72859980543578e-19,V1,3.72859980543578e-19,-1.0,1.3902456509095737e-37
1580,1187006834.3857422,0.3857421875,-2047.6142578125,-3.4112355217468417e-19,V1,3.4112355217468417e-19,-1.0,1.1636527784827448e-37
1581,1187006834.3859863,0.385986328125,-2047.614013671875,-2.872372273790612e-19,V1,2.872372273790612e-19,-1.0,8.250522479241052e-38
1582,1187006834.3862305,0.38623046875,-2047.61376953125,-2.765609011468171e-19,V1,2.765609011468171e-19,-1.0,7.648593204313954e-38
1583,1187006834.3864746,0.386474609375,-2047.613525390625,-2.2176041596184164e-19,V1,2.2176041596184164e-19,-1.0,4.917768208756903e-38
1584,1187006834.3867188,0.38671875,-2047.61328125,-1.8183605315064592e-19,V1,1.8183605315064592e-19,-1.0,3.306435022540453e-38
1585,1187006834.386963,0.386962890625,-2047.613037109375,-1.797616063130247e-19,V1,1.797616063130247e-19,-1.0,3.2314235104238886e-38
1586,1187006834.387207,0.38720703125,-2047.61279296875,-1.3827592004652637e-19,V1,1.3827592004652637e-19,-1.0,1.9120230064713354e-38
1587,1187006834.3874512,0.387451171875,-2047.612548828125,-1.309735097873974e-19,V1,1.309735097873974e-19,-1.0,1.7154060266029482e-38
1588,1187006834.3876953,0.3876953125,-2047.6123046875,-6.554050446152178e-20,V1,6.554050446152178e-20,-1.0,4.295557725070756e-39
1589,1187006834.3879397,0.387939453125,-2047.612060546875,-9.944022701667288e-20,V1,9.944022701667288e-20,-1.0,9.888358749127437e-39
1590,1187006834.3881836,0.38818359375,-2047.61181640625,-2.371778318302205e-20,V1,2.371778318302205e-20,-1.0,5.625332391168438e-40
1591,1187006834.3884275,0.388427734375,-2047.611572265625,-1.5094827418279953e-21,V1,1.5094827418279953e-21,-1.0,2.2785381478765625e-42
1592,1187006834.388672,0.388671875,-2047.611328125,3.9163489436097165e-20,V1,3.9163489436097165e-20,1.0,1.5337789048112942e-39
1593,1187006834.388916,0.388916015625,-2047.611083984375,5.250699440018508e-20,V1,5.250699440018508e-20,1.0,2.7569844609410676e-39
1594,1187006834.3891602,0.38916015625,-2047.61083984375,1.128196999187129e-19,V1,1.128196999187129e-19,1.0,1.272828468974843e-38
1595,1187006834.3894043,0.389404296875,-2047.610595703125,1.5097807871133302e-19,V1,1.5097807871133302e-19,1.0,2.279438025136547e-38
1596,1187006834.3896484,0.3896484375,-2047.6103515625,1.6995134575499212e-19,V1,1.6995134575499212e-19,1.0,2.8883459923932875e-38
1597,1187006834.3898926,0.389892578125,-2047.610107421875,2.22053084101727e-19,V1,2.22053084101727e-19,1.0,4.930757215908865e-38
1598,1187006834.3901367,0.39013671875,-2047.60986328125,2.424269001684621e-19,V1,2.424269001684621e-19,1.0,5.877080192528948e-38
1599,1187006834.3903809,0.390380859375,-2047.609619140625,2.9713896353924933e-19,V1,2.9713896353924933e-19,1.0,8.829156365317934e-38
1600,1187006834.390625,0.390625,-2047.609375,2.8027643589830056e-19,V1,2.8027643589830056e-19,1.0,7.85548805198542e-38
1601,1187006834.3908691,0.390869140625,-2047.609130859375,3.422815616744348e-19,V1,3.422815616744348e-19,1.0,1.1715666746228992e-37
1602,1187006834.3911133,0.39111328125,-2047.60888671875,3.398471288224381e-19,V1,3.398471288224381e-19,1.0,1.1549607096885484e-37
1603,1187006834.3913574,0.391357421875,-2047.608642578125,4.027532462917369e-19,V1,4.027532462917369e-19,1.0,1.622101773985325e-37
1604,1187006834.3916016,0.3916015625,-2047.6083984375,4.0845043479644513e-19,V1,4.0845043479644513e-19,1.0,1.6683175768540507e-37
1605,1187006834.3918457,0.391845703125,-2047.608154296875,4.518608030555864e-19,V1,4.518608030555864e-19,1.0,2.041781853380393e-37
1606,1187006834.3920898,0.39208984375,-2047.60791015625,4.84159015637883e-19,V1,4.84159015637883e-19,1.0,2.3440995242344388e-37
1607,1187006834.392334,0.392333984375,-2047.607666015625,5.224539129556264e-19,V1,5.224539129556264e-19,1.0,2.7295809116264508e-37
1608,1187006834.392578,0.392578125,-2047.607421875,5.510935566561231e-19,V1,5.510935566561231e-19,1.0,3.0370410818789554e-37
1609,1187006834.3928225,0.392822265625,-2047.607177734375,5.833344955637075e-19,V1,5.833344955637075e-19,1.0,3.4027913371456512e-37
1610,1187006834.3930664,0.39306640625,-2047.60693359375,6.497594369806445e-19,V1,6.497594369806445e-19,1.0,4.2218732594540404e-37
1611,1187006834.3933103,0.393310546875,-2047.606689453125,6.327830339283939e-19,V1,6.327830339283939e-19,1.0,4.0041436802762296e-37
1612,1187006834.3935547,0.3935546875,-2047.6064453125,6.946592331871874e-19,V1,6.946592331871874e-19,1.0,4.825514502522112e-37
1613,1187006834.3937988,0.393798828125,-2047.606201171875,6.887631533070312e-19,V1,6.887631533070312e-19,1.0,4.74394681353445e-37
1614,1187006834.394043,0.39404296875,-2047.60595703125,7.4750429241655525e-19,V1,7.4750429241655525e-19,1.0,5.5876266718117495e-37
1615,1187006834.394287,0.394287109375,-2047.605712890625,7.291263084833784e-19,V1,7.291263084833784e-19,1.0,5.316251737225988e-37
1616,1187006834.3945312,0.39453125,-2047.60546875,7.789588139777988e-19,V1,7.789588139777988e-19,1.0,6.06776833873699e-37
1617,1187006834.3947754,0.394775390625,-2047.605224609375,8.069020681790824e-19,V1,8.069020681790824e-19,1.0,6.510909476316806e-37
1618,1187006834.3950195,0.39501953125,-2047.60498046875,8.331730377358675e-19,V1,8.331730377358675e-19,1.0,6.941773108100131e-37
1619,1187006834.3952637,0.395263671875,-2047.604736328125,8.519158605081088e-19,V1,8.519158605081088e-19,1.0,7.2576063338527124e-37
1620,1187006834.3955078,0.3955078125,-2047.6044921875,8.809427902505873e-19,V1,8.809427902505873e-19,1.0,7.760601996944902e-37
1621,1187006834.395752,0.395751953125,-2047.604248046875,9.459419226048526e-19,V1,9.459419226048526e-19,1.0,8.94806120941365e-37
1622,1187006834.395996,0.39599609375,-2047.60400390625,9.493197055658501e-19,V1,9.493197055658501e-19,1.0,9.012079033756324e-37
1623,1187006834.3962402,0.396240234375,-2047.603759765625,1.0101889307207161e-18,V1,1.0101889307207161e-18,1.0,1.020481675750664e-36
1624,1187006834.3964844,0.396484375,-2047.603515625,1.011088783755283e-18,V1,1.011088783755283e-18,1.0,1.0223005286357376e-36
1625,1187006834.3967285,0.396728515625,-2047.603271484375,1.0573065112669285e-18,V1,1.0573065112669285e-18,1.0,1.1178970587674437e-36
1626,1187006834.396973,0.39697265625,-2047.60302734375,1.043987986102602e-18,V1,1.043987986102602e-18,1.0,1.0899109151265667e-36
1627,1187006834.3972168,0.397216796875,-2047.602783203125,1.0975816560612629e-18,V1,1.0975816560612629e-18,1.0,1.2046854917221844e-36
1628,1187006834.397461,0.3974609375,-2047.6025390625,1.0966968882403116e-18,V1,1.0966968882403116e-18,1.0,1.2027440646759824e-36
1629,1187006834.397705,0.397705078125,-2047.602294921875,1.1338639554326913e-18,V1,1.1338639554326913e-18,1.0,1.2856474694294682e-36
1630,1187006834.3979492,0.39794921875,-2047.60205078125,1.1350644734292436e-18,V1,1.1350644734292436e-18,1.0,1.2883713588412062e-36
1631,1187006834.3981934,0.398193359375,-2047.601806640625,1.1691676170243781e-18,V1,1.1691676170243781e-18,1.0,1.3669529166984627e-36
1632,1187006834.3984375,0.3984375,-2047.6015625,1.2120783558834973e-18,V1,1.2120783558834973e-18,1.0,1.469133940801242e-36
1633,1187006834.3986816,0.398681640625,-2047.601318359375,1.2074261983561705e-18,V1,1.2074261983561705e-18,1.0,1.4578780244768345e-36
1634,1187006834.3989258,0.39892578125,-2047.60107421875,1.2756681562206011e-18,V1,1.2756681562206011e-18,1.0,1.6273292447952675e-36
1635,1187006834.39917,0.399169921875,-2047.600830078125,1.2755727063211474e-18,V1,1.2755727063211474e-18,1.0,1.6270857291114562e-36
1636,1187006834.399414,0.3994140625,-2047.6005859375,1.3358251659514277e-18,V1,1.3358251659514277e-18,1.0,1.7844288739891593e-36
1637,1187006834.3996582,0.399658203125,-2047.600341796875,1.3193993907132248e-18,V1,1.3193993907132248e-18,1.0,1.7408147522144288e-36
1638,1187006834.3999023,0.39990234375,-2047.60009765625,1.3663478027278053e-18,V1,1.3663478027278053e-18,1.0,1.8669063180191012e-36
1639,1187006834.4001465,0.400146484375,-2047.599853515625,1.367191501850594e-18,V1,1.367191501850594e-18,1.0,1.869212602732482e-36
1640,1187006834.4003906,0.400390625,-2047.599609375,1.3963463768495217e-18,V1,1.3963463768495217e-18,1.0,1.9497832041407866e-36
1641,1187006834.4006348,0.400634765625,-2047.599365234375,1.3948704937919822e-18,V1,1.3948704937919822e-18,1.0,1.945663694451488e-36
1642,1187006834.400879,0.40087890625,-2047.59912109375,1.4237366255069991e-18,V1,1.4237366255069991e-18,1.0,2.027025978810057e-36
1643,1187006834.401123,0.401123046875,-2047.598876953125,1.4446118124183418e-18,V1,1.4446118124183418e-18,1.0,2.0869032885786063e-36
1644,1187006834.4013672,0.4013671875,-2047.5986328125,1.4533033135696465e-18,V1,1.4533033135696465e-18,1.0,2.1120905212325144e-36
1645,1187006834.401611,0.401611328125,-2047.598388671875,1.4804597602077618e-18,V1,1.4804597602077618e-18,1.0,2.191761101594424e-36
1646,1187006834.4018557,0.40185546875,-2047.59814453125,1.4841157498714142e-18,V1,1.4841157498714142e-18,1.0,2.2025995590163897e-36
1647,1187006834.4020996,0.402099609375,-2047.597900390625,1.5529011923076821e-18,V1,1.5529011923076821e-18,1.0,2.4115021130706205e-36
1648,1187006834.4023438,0.40234375,-2047.59765625,1.5405006351338473e-18,V1,1.5405006351338473e-18,1.0,2.373142206847787e-36
1649,1187006834.402588,0.402587890625,-2047.597412109375,1.6119372174607853e-18,V1,1.6119372174607853e-18,1.0,2.5983415930352185e-36
1650,1187006834.402832,0.40283203125,-2047.59716796875,1.5997937158235551e-18,V1,1.5997937158235551e-18,1.0,2.559339933188537e-36
1651,1187006834.4030762,0.403076171875,-2047.596923828125,1.6373253314782599e-18,V1,1.6373253314782599e-18,1.0,2.680834241100394e-36
1652,1187006834.4033203,0.4033203125,-2047.5966796875,1.629781214845508e-18,V1,1.629781214845508e-18,1.0,2.656186808263299e-36
1653,1187006834.4035645,0.403564453125,-2047.596435546875,1.6599464444057805e-18,V1,1.6599464444057805e-18,1.0,2.755422198295393e-36
1654,1187006834.4038086,0.40380859375,-2047.59619140625,1.674594788973006e-18,V1,1.674594788973006e-18,1.0,2.8042677072555467e-36
1655,1187006834.4040527,0.404052734375,-2047.595947265625,1.672500784192414e-18,V1,1.672500784192414e-18,1.0,2.7972588731242396e-36
1656,1187006834.4042969,0.404296875,-2047.595703125,1.6985266655767812e-18,V1,1.6985266655767812e-18,1.0,2.8849928336753787e-36
1657,1187006834.404541,0.404541015625,-2047.595458984375,1.7017137014506457e-18,V1,1.7017137014506457e-18,1.0,2.8958295217048573e-36
1658,1187006834.4047852,0.40478515625,-2047.59521484375,1.7459835021249226e-18,V1,1.7459835021249226e-18,1.0,3.0484583896924094e-36
1659,1187006834.4050293,0.405029296875,-2047.594970703125,1.726940735739444e-18,V1,1.726940735739444e-18,1.0,2.9823243047562923e-36
1660,1187006834.4052734,0.4052734375,-2047.5947265625,1.7870200136464066e-18,V1,1.7870200136464066e-18,1.0,3.193440529172803e-36
1661,1187006834.4055176,0.405517578125,-2047.594482421875,1.7943428401401324e-18,V1,1.7943428401401324e-18,1.0,3.2196662279621573e-36
1662,1187006834.4057617,0.40576171875,-2047.59423828125,1.8442322889826134e-18,V1,1.8442322889826134e-18,1.0,3.40119273572605e-36
1663,1187006834.406006,0.406005859375,-2047.593994140625,1.827530441502136e-18,V1,1.827530441502136e-18,1.0,3.3398675146169915e-36
1664,1187006834.40625,0.40625,-2047.59375,1.8706125414111137e-18,V1,1.8706125414111137e-18,1.0,3.499191280084546e-36
1665,1187006834.406494,0.406494140625,-2047.593505859375,1.86893156741104e-18,V1,1.86893156741104e-18,1.0,3.4929052036654864e-36
1666,1187006834.4067383,0.40673828125,-2047.59326171875,1.8752877501694065e-18,V1,1.8752877501694065e-18,1.0,3.516704145935434e-36
1667,1187006834.4069824,0.406982421875,-2047.593017578125,1.881776043348684e-18,V1,1.881776043348684e-18,1.0,3.541081077321029e-36
1668,1187006834.4072266,0.4072265625,-2047.5927734375,1.881038245864047e-18,V1,1.881038245864047e-18,1.0,3.538304882403291e-36
1669,1187006834.4074707,0.407470703125,-2047.592529296875,1.922633352820999e-18,V1,1.922633352820999e-18,1.0,3.696519009379716e-36
1670,1187006834.4077148,0.40771484375,-2047.59228515625,1.895739423389552e-18,V1,1.895739423389552e-18,1.0,3.5938279613933506e-36
1671,1187006834.407959,0.407958984375,-2047.592041015625,1.933674845115064e-18,V1,1.933674845115064e-18,1.0,3.7390984066307664e-36
1672,1187006834.4082031,0.408203125,-2047.591796875,1.9257562466760067e-18,V1,1.9257562466760067e-18,1.0,3.7085371216116594e-36
1673,1187006834.4084473,0.408447265625,-2047.591552734375,1.9827996633233138e-18,V1,1.9827996633233138e-18,1.0,3.931494504875047e-36
1674,1187006834.4086914,0.40869140625,-2047.59130859375,1.9539580292754705e-18,V1,1.9539580292754705e-18,1.0,3.81795198017008e-36
1675,1187006834.4089355,0.408935546875,-2047.591064453125,2.0127545959402002e-18,V1,2.0127545959402002e-18,1.0,4.051181063478397e-36
1676,1187006834.4091797,0.4091796875,-2047.5908203125,2.0294542610325547e-18,V1,2.0294542610325547e-18,1.0,4.118684597623193e-36
1677,1187006834.4094238,0.409423828125,-2047.590576171875,2.0300591490773085e-18,V1,2.0300591490773085e-18,1.0,4.121140148752486e-36
1678,1187006834.409668,0.40966796875,-2047.59033203125,2.0259206454010253e-18,V1,2.0259206454010253e-18,1.0,4.104354461462107e-36
1679,1187006834.409912,0.409912109375,-2047.590087890625,2.037805229709601e-18,V1,2.037805229709601e-18,1.0,4.1526501542318e-36
1680,1187006834.4101562,0.41015625,-2047.58984375,2.059516376708848e-18,V1,2.059516376708848e-18,1.0,4.241607705931941e-36
1681,1187006834.4104004,0.410400390625,-2047.589599609375,2.0226994940655904e-18,V1,2.0226994940655904e-18,1.0,4.091313243293195e-36
1682,1187006834.4106443,0.41064453125,-2047.58935546875,2.0528569929514368e-18,V1,2.0528569929514368e-18,1.0,4.214221833509615e-36
1683,1187006834.410889,0.410888671875,-2047.589111328125,2.037657324530304e-18,V1,2.037657324530304e-18,1.0,4.152047372211997e-36
1684,1187006834.4111328,0.4111328125,-2047.5888671875,2.070594779173541e-18,V1,2.070594779173541e-18,1.0,4.287362739540725e-36
1685,1187006834.411377,0.411376953125,-2047.588623046875,2.039791265516765e-18,V1,2.039791265516765e-18,1.0,4.160748406878486e-36
1686,1187006834.411621,0.41162109375,-2047.58837890625,2.085594675508292e-18,V1,2.085594675508292e-18,1.0,4.349705150508538e-36
1687,1187006834.4118652,0.411865234375,-2047.588134765625,2.081436860267304e-18,V1,2.081436860267304e-18,1.0,4.332379403279412e-36
1688,1187006834.4121094,0.412109375,-2047.587890625,2.1177115782022087e-18,V1,2.1177115782022087e-18,1.0,4.484702328451688e-36
1689,1187006834.4123535,0.412353515625,-2047.587646484375,2.1013784116717682e-18,V1,2.1013784116717682e-18,1.0,4.415791229040162e-36
1690,1187006834.4125977,0.41259765625,-2047.58740234375,2.119854965201595e-18,V1,2.119854965201595e-18,1.0,4.493785073489856e-36
1691,1187006834.4128418,0.412841796875,-2047.587158203125,2.130624892077561e-18,V1,2.130624892077561e-18,1.0,4.539562430740518e-36
1692,1187006834.413086,0.4130859375,-2047.5869140625,2.0853185237699497e-18,V1,2.0853185237699497e-18,1.0,4.348553345578082e-36
1693,1187006834.41333,0.413330078125,-2047.586669921875,2.1078003975827717e-18,V1,2.1078003975827717e-18,1.0,4.442822516050089e-36
1694,1187006834.4135742,0.41357421875,-2047.58642578125,2.0777622131050534e-18,V1,2.0777622131050534e-18,1.0,4.317095814207209e-36
1695,1187006834.4138184,0.413818359375,-2047.586181640625,2.108483670386385e-18,V1,2.108483670386385e-18,1.0,4.4457033882860424e-36
1696,1187006834.4140625,0.4140625,-2047.5859375,2.0542994790701133e-18,V1,2.0542994790701133e-18,1.0,4.220146349707739e-36
1697,1187006834.4143066,0.414306640625,-2047.585693359375,2.0841924443631224e-18,V1,2.0841924443631224e-18,1.0,4.343858145140327e-36
1698,1187006834.4145508,0.41455078125,-2047.58544921875,2.0763780073885328e-18,V1,2.0763780073885328e-18,1.0,4.311345629566774e-36
1699,1187006834.414795,0.414794921875,-2047.585205078125,2.0866817626251444e-18,V1,2.0866817626251444e-18,1.0,4.35424077847238e-36
1700,1187006834.415039,0.4150390625,-2047.5849609375,2.064351210355944e-18,V1,2.064351210355944e-18,1.0,4.261545919698052e-36
1701,1187006834.4152832,0.415283203125,-2047.584716796875,2.093034952676283e-18,V1,2.093034952676283e-18,1.0,4.3807953131246094e-36
1702,1187006834.415527,0.41552734375,-2047.58447265625,2.0960484304802053e-18,V1,2.0960484304802053e-18,1.0,4.393419022918532e-36
1703,1187006834.4157715,0.415771484375,-2047.584228515625,2.078221729759181e-18,V1,2.078221729759181e-18,1.0,4.319005558043243e-36
1704,1187006834.4160156,0.416015625,-2047.583984375,2.0870460480044922e-18,V1,2.0870460480044922e-18,1.0,4.355761206491168e-36
1705,1187006834.4162598,0.416259765625,-2047.583740234375,2.0584627694424607e-18,V1,2.0584627694424607e-18,1.0,4.237268973180725e-36
1706,1187006834.416504,0.41650390625,-2047.58349609375,2.072533320856466e-18,V1,2.072533320856466e-18,1.0,4.295394366060331e-36
1707,1187006834.416748,0.416748046875,-2047.583251953125,2.0092322552188897e-18,V1,2.0092322552188897e-18,1.0,4.0370142554119854e-36
1708,1187006834.4169922,0.4169921875,-2047.5830078125,2.035698876997621e-18,V1,2.035698876997621e-18,1.0,4.144069917809376e-36
